Subject, ITD, FMleft, FMright, 500Hzleft, 500Hzright, 4000Hzleft, 4000Hzright, block, prctMstkITD, prctMstkFMleft, prctMstkFMright, mag20us, mag60us, mag180us, mag540us, magAvg, magAvgExcld20us, n1lat20us, n1lat60us, n1lat180us, n1lat540us, n1latAvg, n1latAvgExcld20, p2lat20us, p2lat60us, p2lat180us, p2lat540us, p2latAvg, p2latAvgExcld20, itc20, itc60, itc180, itc540, itcAvg, itcAvgExd20, itclat20, itclat60, itclat180, itclat540, itclatAvg, itclatAvgExd20, itc20left, itc60left, itc180left, itc540left, itcAvgleft, itcAvgExd20left, itclat20left, itclat60left, itclat180left, itclat540left, itclatAvgleft, itclatAvgExd20left, itc20right, itc60right, itc180right, itc540right, itcAvgright, itcAvgExd20right, itclat20right, itclat60right, itclat180right, itclat540right, itclatAvgright, itclatAvgExd20right
S132, 24.027942, 7.871262, 8.494320, 11.650000, -2.100000, 6.025000, 8.900000, 4.000000, 0.000000, 0.000000, 0.000000, NaN, 0.586000, 0.941000, 1.237000, 0.669000, 0.867000, NaN, 0.151400, 0.127900, 0.142800, 0.148700, 0.146500, NaN, 0.236600, 0.211200, 0.207800, 0.211200, 0.210700, 0.026100, 0.384600, 0.710200, 0.984900, 0.407300, 0.609100, 0.073200, 0.171100, 0.209000, 0.129400, 0.119900, 0.133500, 0.181700, 0.240200, 0.666400, 1.072700, 0.410600, 0.577900, 0.082300, 0.057600, 0.225600, 0.119900, 0.118700, 0.129600, 0.081800, 0.476900, 0.884500, 0.953700, 0.419400, 0.642900, 0.113300, 0.251700, 0.209000, 1.335000e-01, 0.206500, 0.136500, 
S132, 22.797582, 7.871262, 8.494320, 11.650000, -2.100000, 6.025000, 8.900000, 5.000000, 0.000000, 0.000000, 0.000000, NaN, 0.586000, 0.941000, 1.237000, 0.669000, 0.867000, NaN, 0.151400, 0.127900, 0.142800, 0.148700, 0.146500, NaN, 0.236600, 0.211200, 0.207800, 0.211200, 0.210700, 0.026100, 0.384600, 0.710200, 0.984900, 0.407300, 0.609100, 0.073200, 0.171100, 0.209000, 0.129400, 0.119900, 0.133500, 0.181700, 0.240200, 0.666400, 1.072700, 0.410600, 0.577900, 0.082300, 0.057600, 0.225600, 0.119900, 0.118700, 0.129600, 0.081800, 0.476900, 0.884500, 0.953700, 0.419400, 0.642900, 0.113300, 0.251700, 0.209000, 1.335000e-01, 0.206500, 0.136500, 
S132, 23.287057, 7.871262, 8.494320, 11.650000, -2.100000, 6.025000, 8.900000, 6.000000, 0.000000, 0.000000, 0.000000, NaN, 0.586000, 0.941000, 1.237000, 0.669000, 0.867000, NaN, 0.151400, 0.127900, 0.142800, 0.148700, 0.146500, NaN, 0.236600, 0.211200, 0.207800, 0.211200, 0.210700, 0.026100, 0.384600, 0.710200, 0.984900, 0.407300, 0.609100, 0.073200, 0.171100, 0.209000, 0.129400, 0.119900, 0.133500, 0.181700, 0.240200, 0.666400, 1.072700, 0.410600, 0.577900, 0.082300, 0.057600, 0.225600, 0.119900, 0.118700, 0.129600, 0.081800, 0.476900, 0.884500, 0.953700, 0.419400, 0.642900, 0.113300, 0.251700, 0.209000, 1.335000e-01, 0.206500, 0.136500, 
S132, 23.045767, 7.871262, 8.494320, 11.650000, -2.100000, 6.025000, 8.900000, 7.000000, 0.000000, 0.000000, 0.000000, NaN, 0.586000, 0.941000, 1.237000, 0.669000, 0.867000, NaN, 0.151400, 0.127900, 0.142800, 0.148700, 0.146500, NaN, 0.236600, 0.211200, 0.207800, 0.211200, 0.210700, 0.026100, 0.384600, 0.710200, 0.984900, 0.407300, 0.609100, 0.073200, 0.171100, 0.209000, 0.129400, 0.119900, 0.133500, 0.181700, 0.240200, 0.666400, 1.072700, 0.410600, 0.577900, 0.082300, 0.057600, 0.225600, 0.119900, 0.118700, 0.129600, 0.081800, 0.476900, 0.884500, 0.953700, 0.419400, 0.642900, 0.113300, 0.251700, 0.209000, 1.335000e-01, 0.206500, 0.136500, 
S132, 22.542096, 7.871262, 8.494320, 11.650000, -2.100000, 6.025000, 8.900000, 8.000000, 0.000000, 0.000000, 0.000000, NaN, 0.586000, 0.941000, 1.237000, 0.669000, 0.867000, NaN, 0.151400, 0.127900, 0.142800, 0.148700, 0.146500, NaN, 0.236600, 0.211200, 0.207800, 0.211200, 0.210700, 0.026100, 0.384600, 0.710200, 0.984900, 0.407300, 0.609100, 0.073200, 0.171100, 0.209000, 0.129400, 0.119900, 0.133500, 0.181700, 0.240200, 0.666400, 1.072700, 0.410600, 0.577900, 0.082300, 0.057600, 0.225600, 0.119900, 0.118700, 0.129600, 0.081800, 0.476900, 0.884500, 0.953700, 0.419400, 0.642900, 0.113300, 0.251700, 0.209000, 1.335000e-01, 0.206500, 0.136500, 

S133, 23.287057, 9.616512, 8.458531, 0.650000, 5.150000, -3.350000, 6.650000, 1.000000, 0.000000, 0.000000, 0.000000, NaN, 0.497000, 1.084000, 0.906000, 0.712000, 0.831000, NaN, 0.148200, 0.130400, 0.125700, 0.126500, 0.127700, NaN, 0.235100, 0.208700, 0.207000, 0.209200, 0.208700, NaN, NaN, 0.823200, 0.626100, 0.432900, 0.573400, NaN, NaN, 0.123500, 0.126700, 0.126200, 0.125700, 0.167200, 0.342700, 0.853900, 0.488000, 0.344200, 0.497600, 0.154100, 0.189700, 0.120800, 0.107200, 0.132800, 0.126500, 0.184700, 0.086800, 0.849900, 0.737800, 0.468900, 0.625200, 0.144800, 0.241900, 0.128200, 1.238000e-01, 0.125000, 0.122600, 
S133, 23.806634, 9.616512, 8.458531, 0.650000, 5.150000, -3.350000, 6.650000, 2.000000, 0.000000, 0.000000, 0.000000, NaN, 0.497000, 1.084000, 0.906000, 0.712000, 0.831000, NaN, 0.148200, 0.130400, 0.125700, 0.126500, 0.127700, NaN, 0.235100, 0.208700, 0.207000, 0.209200, 0.208700, NaN, NaN, 0.823200, 0.626100, 0.432900, 0.573400, NaN, NaN, 0.123500, 0.126700, 0.126200, 0.125700, 0.167200, 0.342700, 0.853900, 0.488000, 0.344200, 0.497600, 0.154100, 0.189700, 0.120800, 0.107200, 0.132800, 0.126500, 0.184700, 0.086800, 0.849900, 0.737800, 0.468900, 0.625200, 0.144800, 0.241900, 0.128200, 1.238000e-01, 0.125000, 0.122600, 
S133, 23.045767, 9.616512, 8.458531, 0.650000, 5.150000, -3.350000, 6.650000, 3.000000, 0.000000, 0.000000, 0.000000, NaN, 0.497000, 1.084000, 0.906000, 0.712000, 0.831000, NaN, 0.148200, 0.130400, 0.125700, 0.126500, 0.127700, NaN, 0.235100, 0.208700, 0.207000, 0.209200, 0.208700, NaN, NaN, 0.823200, 0.626100, 0.432900, 0.573400, NaN, NaN, 0.123500, 0.126700, 0.126200, 0.125700, 0.167200, 0.342700, 0.853900, 0.488000, 0.344200, 0.497600, 0.154100, 0.189700, 0.120800, 0.107200, 0.132800, 0.126500, 0.184700, 0.086800, 0.849900, 0.737800, 0.468900, 0.625200, 0.144800, 0.241900, 0.128200, 1.238000e-01, 0.125000, 0.122600, 
S133, 26.444386, 9.616512, 8.458531, 0.650000, 5.150000, -3.350000, 6.650000, 4.000000, 0.000000, 0.000000, 0.000000, NaN, 0.497000, 1.084000, 0.906000, 0.712000, 0.831000, NaN, 0.148200, 0.130400, 0.125700, 0.126500, 0.127700, NaN, 0.235100, 0.208700, 0.207000, 0.209200, 0.208700, NaN, NaN, 0.823200, 0.626100, 0.432900, 0.573400, NaN, NaN, 0.123500, 0.126700, 0.126200, 0.125700, 0.167200, 0.342700, 0.853900, 0.488000, 0.344200, 0.497600, 0.154100, 0.189700, 0.120800, 0.107200, 0.132800, 0.126500, 0.184700, 0.086800, 0.849900, 0.737800, 0.468900, 0.625200, 0.144800, 0.241900, 0.128200, 1.238000e-01, 0.125000, 0.122600, 
S133, 17.952542, 9.616512, 8.458531, 0.650000, 5.150000, -3.350000, 6.650000, 5.000000, 0.000000, 0.000000, 0.000000, NaN, 0.497000, 1.084000, 0.906000, 0.712000, 0.831000, NaN, 0.148200, 0.130400, 0.125700, 0.126500, 0.127700, NaN, 0.235100, 0.208700, 0.207000, 0.209200, 0.208700, NaN, NaN, 0.823200, 0.626100, 0.432900, 0.573400, NaN, NaN, 0.123500, 0.126700, 0.126200, 0.125700, 0.167200, 0.342700, 0.853900, 0.488000, 0.344200, 0.497600, 0.154100, 0.189700, 0.120800, 0.107200, 0.132800, 0.126500, 0.184700, 0.086800, 0.849900, 0.737800, 0.468900, 0.625200, 0.144800, 0.241900, 0.128200, 1.238000e-01, 0.125000, 0.122600, 
S133, 24.760922, 9.616512, 8.458531, 0.650000, 5.150000, -3.350000, 6.650000, 6.000000, 0.000000, 0.000000, 0.000000, NaN, 0.497000, 1.084000, 0.906000, 0.712000, 0.831000, NaN, 0.148200, 0.130400, 0.125700, 0.126500, 0.127700, NaN, 0.235100, 0.208700, 0.207000, 0.209200, 0.208700, NaN, NaN, 0.823200, 0.626100, 0.432900, 0.573400, NaN, NaN, 0.123500, 0.126700, 0.126200, 0.125700, 0.167200, 0.342700, 0.853900, 0.488000, 0.344200, 0.497600, 0.154100, 0.189700, 0.120800, 0.107200, 0.132800, 0.126500, 0.184700, 0.086800, 0.849900, 0.737800, 0.468900, 0.625200, 0.144800, 0.241900, 0.128200, 1.238000e-01, 0.125000, 0.122600, 
S133, 23.287057, 9.616512, 8.458531, 0.650000, 5.150000, -3.350000, 6.650000, 7.000000, 0.000000, 0.000000, 0.000000, NaN, 0.497000, 1.084000, 0.906000, 0.712000, 0.831000, NaN, 0.148200, 0.130400, 0.125700, 0.126500, 0.127700, NaN, 0.235100, 0.208700, 0.207000, 0.209200, 0.208700, NaN, NaN, 0.823200, 0.626100, 0.432900, 0.573400, NaN, NaN, 0.123500, 0.126700, 0.126200, 0.125700, 0.167200, 0.342700, 0.853900, 0.488000, 0.344200, 0.497600, 0.154100, 0.189700, 0.120800, 0.107200, 0.132800, 0.126500, 0.184700, 0.086800, 0.849900, 0.737800, 0.468900, 0.625200, 0.144800, 0.241900, 0.128200, 1.238000e-01, 0.125000, 0.122600, 
S133, 24.760922, 9.616512, 8.458531, 0.650000, 5.150000, -3.350000, 6.650000, 8.000000, 0.000000, 0.000000, 0.000000, NaN, 0.497000, 1.084000, 0.906000, 0.712000, 0.831000, NaN, 0.148200, 0.130400, 0.125700, 0.126500, 0.127700, NaN, 0.235100, 0.208700, 0.207000, 0.209200, 0.208700, NaN, NaN, 0.823200, 0.626100, 0.432900, 0.573400, NaN, NaN, 0.123500, 0.126700, 0.126200, 0.125700, 0.167200, 0.342700, 0.853900, 0.488000, 0.344200, 0.497600, 0.154100, 0.189700, 0.120800, 0.107200, 0.132800, 0.126500, 0.184700, 0.086800, 0.849900, 0.737800, 0.468900, 0.625200, 0.144800, 0.241900, 0.128200, 1.238000e-01, 0.125000, 0.122600, 

S149, 24.027942, 13.071099, 14.791076, 6.275000, -0.350000, 1.025000, 1.025000, 1.000000, 0.000000, 0.000000, 0.000000, 0.323000, 0.475000, 1.336000, 1.519000, 0.937000, 1.130000, 0.127400, 0.149700, 0.126200, 0.124000, 0.126200, 0.125700, 0.168000, 0.215300, 0.212600, 0.213600, 0.213900, 0.213600, 0.072000, 0.381500, 1.533200, 1.227900, 0.679200, 0.907400, 0.173300, 0.303000, 0.146700, 0.145500, 0.160600, 0.159700, 0.127200, 0.404200, 2.134200, 1.774500, 0.849500, 1.153500, 0.182600, 0.255100, 0.162400, 0.170700, 0.159900, 0.160600, 0.114300, 0.289000, 1.019100, 0.896000, 0.577200, 0.729800, 0.284900, 0.312700, 0.146700, 1.462000e-01, 0.178000, 0.184800, 
S149, 22.345426, 13.071099, 14.791076, 6.275000, -0.350000, 1.025000, 1.025000, 2.000000, 0.000000, 0.000000, 0.000000, 0.323000, 0.475000, 1.336000, 1.519000, 0.937000, 1.130000, 0.127400, 0.149700, 0.126200, 0.124000, 0.126200, 0.125700, 0.168000, 0.215300, 0.212600, 0.213600, 0.213900, 0.213600, 0.072000, 0.381500, 1.533200, 1.227900, 0.679200, 0.907400, 0.173300, 0.303000, 0.146700, 0.145500, 0.160600, 0.159700, 0.127200, 0.404200, 2.134200, 1.774500, 0.849500, 1.153500, 0.182600, 0.255100, 0.162400, 0.170700, 0.159900, 0.160600, 0.114300, 0.289000, 1.019100, 0.896000, 0.577200, 0.729800, 0.284900, 0.312700, 0.146700, 1.462000e-01, 0.178000, 0.184800, 
S149, 25.483157, 13.071099, 14.791076, 6.275000, -0.350000, 1.025000, 1.025000, 3.000000, 0.000000, 0.000000, 0.000000, 0.323000, 0.475000, 1.336000, 1.519000, 0.937000, 1.130000, 0.127400, 0.149700, 0.126200, 0.124000, 0.126200, 0.125700, 0.168000, 0.215300, 0.212600, 0.213600, 0.213900, 0.213600, 0.072000, 0.381500, 1.533200, 1.227900, 0.679200, 0.907400, 0.173300, 0.303000, 0.146700, 0.145500, 0.160600, 0.159700, 0.127200, 0.404200, 2.134200, 1.774500, 0.849500, 1.153500, 0.182600, 0.255100, 0.162400, 0.170700, 0.159900, 0.160600, 0.114300, 0.289000, 1.019100, 0.896000, 0.577200, 0.729800, 0.284900, 0.312700, 0.146700, 1.462000e-01, 0.178000, 0.184800, 
S149, 24.760922, 13.071099, 14.791076, 6.275000, -0.350000, 1.025000, 1.025000, 4.000000, 0.000000, 0.000000, 0.000000, 0.323000, 0.475000, 1.336000, 1.519000, 0.937000, 1.130000, 0.127400, 0.149700, 0.126200, 0.124000, 0.126200, 0.125700, 0.168000, 0.215300, 0.212600, 0.213600, 0.213900, 0.213600, 0.072000, 0.381500, 1.533200, 1.227900, 0.679200, 0.907400, 0.173300, 0.303000, 0.146700, 0.145500, 0.160600, 0.159700, 0.127200, 0.404200, 2.134200, 1.774500, 0.849500, 1.153500, 0.182600, 0.255100, 0.162400, 0.170700, 0.159900, 0.160600, 0.114300, 0.289000, 1.019100, 0.896000, 0.577200, 0.729800, 0.284900, 0.312700, 0.146700, 1.462000e-01, 0.178000, 0.184800, 
S149, 23.287057, 13.071099, 14.791076, 6.275000, -0.350000, 1.025000, 1.025000, 5.000000, 0.000000, 0.000000, 0.000000, 0.323000, 0.475000, 1.336000, 1.519000, 0.937000, 1.130000, 0.127400, 0.149700, 0.126200, 0.124000, 0.126200, 0.125700, 0.168000, 0.215300, 0.212600, 0.213600, 0.213900, 0.213600, 0.072000, 0.381500, 1.533200, 1.227900, 0.679200, 0.907400, 0.173300, 0.303000, 0.146700, 0.145500, 0.160600, 0.159700, 0.127200, 0.404200, 2.134200, 1.774500, 0.849500, 1.153500, 0.182600, 0.255100, 0.162400, 0.170700, 0.159900, 0.160600, 0.114300, 0.289000, 1.019100, 0.896000, 0.577200, 0.729800, 0.284900, 0.312700, 0.146700, 1.462000e-01, 0.178000, 0.184800, 
S149, 21.363717, 13.071099, 14.791076, 6.275000, -0.350000, 1.025000, 1.025000, 6.000000, 0.000000, 0.000000, 0.000000, 0.323000, 0.475000, 1.336000, 1.519000, 0.937000, 1.130000, 0.127400, 0.149700, 0.126200, 0.124000, 0.126200, 0.125700, 0.168000, 0.215300, 0.212600, 0.213600, 0.213900, 0.213600, 0.072000, 0.381500, 1.533200, 1.227900, 0.679200, 0.907400, 0.173300, 0.303000, 0.146700, 0.145500, 0.160600, 0.159700, 0.127200, 0.404200, 2.134200, 1.774500, 0.849500, 1.153500, 0.182600, 0.255100, 0.162400, 0.170700, 0.159900, 0.160600, 0.114300, 0.289000, 1.019100, 0.896000, 0.577200, 0.729800, 0.284900, 0.312700, 0.146700, 1.462000e-01, 0.178000, 0.184800, 
S149, 21.583625, 13.071099, 14.791076, 6.275000, -0.350000, 1.025000, 1.025000, 7.000000, 0.000000, 0.000000, 0.000000, 0.323000, 0.475000, 1.336000, 1.519000, 0.937000, 1.130000, 0.127400, 0.149700, 0.126200, 0.124000, 0.126200, 0.125700, 0.168000, 0.215300, 0.212600, 0.213600, 0.213900, 0.213600, 0.072000, 0.381500, 1.533200, 1.227900, 0.679200, 0.907400, 0.173300, 0.303000, 0.146700, 0.145500, 0.160600, 0.159700, 0.127200, 0.404200, 2.134200, 1.774500, 0.849500, 1.153500, 0.182600, 0.255100, 0.162400, 0.170700, 0.159900, 0.160600, 0.114300, 0.289000, 1.019100, 0.896000, 0.577200, 0.729800, 0.284900, 0.312700, 0.146700, 1.462000e-01, 0.178000, 0.184800, 
S149, 22.076074, 13.071099, 14.791076, 6.275000, -0.350000, 1.025000, 1.025000, 8.000000, 0.000000, 0.000000, 0.000000, 0.323000, 0.475000, 1.336000, 1.519000, 0.937000, 1.130000, 0.127400, 0.149700, 0.126200, 0.124000, 0.126200, 0.125700, 0.168000, 0.215300, 0.212600, 0.213600, 0.213900, 0.213600, 0.072000, 0.381500, 1.533200, 1.227900, 0.679200, 0.907400, 0.173300, 0.303000, 0.146700, 0.145500, 0.160600, 0.159700, 0.127200, 0.404200, 2.134200, 1.774500, 0.849500, 1.153500, 0.182600, 0.255100, 0.162400, 0.170700, 0.159900, 0.160600, 0.114300, 0.289000, 1.019100, 0.896000, 0.577200, 0.729800, 0.284900, 0.312700, 0.146700, 1.462000e-01, 0.178000, 0.184800, 

S051, 28.130804, 15.820471, 15.137162, 11.400000, 9.025000, 14.650000, 13.650000, 1.000000, 0.029000, 0.000000, 0.000000, NaN, 0.470000, 0.927000, 0.919000, 0.562000, 0.688000, NaN, 0.148900, 0.121600, 0.100100, 0.101300, 0.101100, NaN, 0.209700, 0.209200, 0.187000, 0.209200, 0.209000, 0.048500, NaN, 0.640000, 0.758600, 0.344600, 0.492300, 0.339100, NaN, 0.116700, 0.198700, 0.206300, 0.206100, 0.147700, NaN, 0.757600, 1.344400, 0.467500, 0.693500, 0.354500, NaN, 0.113000, 0.135000, 0.115700, 0.116000, NaN, NaN, 0.509200, 0.494500, 0.209900, 0.337200, NaN, NaN, 0.219500, 1.963000e-01, 0.160900, 0.206300, 
S051, 33.236254, 15.820471, 15.137162, 11.400000, 9.025000, 14.650000, 13.650000, 2.000000, 0.029000, 0.000000, 0.000000, NaN, 0.470000, 0.927000, 0.919000, 0.562000, 0.688000, NaN, 0.148900, 0.121600, 0.100100, 0.101300, 0.101100, NaN, 0.209700, 0.209200, 0.187000, 0.209200, 0.209000, 0.048500, NaN, 0.640000, 0.758600, 0.344600, 0.492300, 0.339100, NaN, 0.116700, 0.198700, 0.206300, 0.206100, 0.147700, NaN, 0.757600, 1.344400, 0.467500, 0.693500, 0.354500, NaN, 0.113000, 0.135000, 0.115700, 0.116000, NaN, NaN, 0.509200, 0.494500, 0.209900, 0.337200, NaN, NaN, 0.219500, 1.963000e-01, 0.160900, 0.206300, 
S051, 35.417040, 15.820471, 15.137162, 11.400000, 9.025000, 14.650000, 13.650000, 3.000000, 0.029000, 0.000000, 0.000000, NaN, 0.470000, 0.927000, 0.919000, 0.562000, 0.688000, NaN, 0.148900, 0.121600, 0.100100, 0.101300, 0.101100, NaN, 0.209700, 0.209200, 0.187000, 0.209200, 0.209000, 0.048500, NaN, 0.640000, 0.758600, 0.344600, 0.492300, 0.339100, NaN, 0.116700, 0.198700, 0.206300, 0.206100, 0.147700, NaN, 0.757600, 1.344400, 0.467500, 0.693500, 0.354500, NaN, 0.113000, 0.135000, 0.115700, 0.116000, NaN, NaN, 0.509200, 0.494500, 0.209900, 0.337200, NaN, NaN, 0.219500, 1.963000e-01, 0.160900, 0.206300, 
S051, 44.860761, 15.820471, 15.137162, 11.400000, 9.025000, 14.650000, 13.650000, 4.000000, 0.029000, 0.000000, 0.000000, NaN, 0.470000, 0.927000, 0.919000, 0.562000, 0.688000, NaN, 0.148900, 0.121600, 0.100100, 0.101300, 0.101100, NaN, 0.209700, 0.209200, 0.187000, 0.209200, 0.209000, 0.048500, NaN, 0.640000, 0.758600, 0.344600, 0.492300, 0.339100, NaN, 0.116700, 0.198700, 0.206300, 0.206100, 0.147700, NaN, 0.757600, 1.344400, 0.467500, 0.693500, 0.354500, NaN, 0.113000, 0.135000, 0.115700, 0.116000, NaN, NaN, 0.509200, 0.494500, 0.209900, 0.337200, NaN, NaN, 0.219500, 1.963000e-01, 0.160900, 0.206300, 
S051, 27.889034, 15.820471, 15.137162, 11.400000, 9.025000, 14.650000, 13.650000, 5.000000, 0.029000, 0.000000, 0.000000, NaN, 0.470000, 0.927000, 0.919000, 0.562000, 0.688000, NaN, 0.148900, 0.121600, 0.100100, 0.101300, 0.101100, NaN, 0.209700, 0.209200, 0.187000, 0.209200, 0.209000, 0.048500, NaN, 0.640000, 0.758600, 0.344600, 0.492300, 0.339100, NaN, 0.116700, 0.198700, 0.206300, 0.206100, 0.147700, NaN, 0.757600, 1.344400, 0.467500, 0.693500, 0.354500, NaN, 0.113000, 0.135000, 0.115700, 0.116000, NaN, NaN, 0.509200, 0.494500, 0.209900, 0.337200, NaN, NaN, 0.219500, 1.963000e-01, 0.160900, 0.206300, 
S051, 30.075814, 15.820471, 15.137162, 11.400000, 9.025000, 14.650000, 13.650000, 6.000000, 0.029000, 0.000000, 0.000000, NaN, 0.470000, 0.927000, 0.919000, 0.562000, 0.688000, NaN, 0.148900, 0.121600, 0.100100, 0.101300, 0.101100, NaN, 0.209700, 0.209200, 0.187000, 0.209200, 0.209000, 0.048500, NaN, 0.640000, 0.758600, 0.344600, 0.492300, 0.339100, NaN, 0.116700, 0.198700, 0.206300, 0.206100, 0.147700, NaN, 0.757600, 1.344400, 0.467500, 0.693500, 0.354500, NaN, 0.113000, 0.135000, 0.115700, 0.116000, NaN, NaN, 0.509200, 0.494500, 0.209900, 0.337200, NaN, NaN, 0.219500, 1.963000e-01, 0.160900, 0.206300, 
S051, 33.962011, 15.820471, 15.137162, 11.400000, 9.025000, 14.650000, 13.650000, 7.000000, 0.029000, 0.000000, 0.000000, NaN, 0.470000, 0.927000, 0.919000, 0.562000, 0.688000, NaN, 0.148900, 0.121600, 0.100100, 0.101300, 0.101100, NaN, 0.209700, 0.209200, 0.187000, 0.209200, 0.209000, 0.048500, NaN, 0.640000, 0.758600, 0.344600, 0.492300, 0.339100, NaN, 0.116700, 0.198700, 0.206300, 0.206100, 0.147700, NaN, 0.757600, 1.344400, 0.467500, 0.693500, 0.354500, NaN, 0.113000, 0.135000, 0.115700, 0.116000, NaN, NaN, 0.509200, 0.494500, 0.209900, 0.337200, NaN, NaN, 0.219500, 1.963000e-01, 0.160900, 0.206300, 
S051, 36.137161, 15.820471, 15.137162, 11.400000, 9.025000, 14.650000, 13.650000, 8.000000, 0.029000, 0.000000, 0.000000, NaN, 0.470000, 0.927000, 0.919000, 0.562000, 0.688000, NaN, 0.148900, 0.121600, 0.100100, 0.101300, 0.101100, NaN, 0.209700, 0.209200, 0.187000, 0.209200, 0.209000, 0.048500, NaN, 0.640000, 0.758600, 0.344600, 0.492300, 0.339100, NaN, 0.116700, 0.198700, 0.206300, 0.206100, 0.147700, NaN, 0.757600, 1.344400, 0.467500, 0.693500, 0.354500, NaN, 0.113000, 0.135000, 0.115700, 0.116000, NaN, NaN, 0.509200, 0.494500, 0.209900, 0.337200, NaN, NaN, 0.219500, 1.963000e-01, 0.160900, 0.206300, 

S183, 30.075814, 10.709990, 14.401946, 6.400000, 10.150000, -0.725000, 5.900000, 1.000000, 0.000000, 0.000000, 0.000000, NaN, 0.940000, 1.278000, 1.157000, 0.903000, 1.087000, NaN, 0.160200, 0.132300, 0.116500, 0.127000, 0.127400, NaN, 0.212400, 0.213900, 0.195300, 0.213100, 0.212200, 0.279100, 1.673400, 1.505200, 1.270000, 0.764600, 1.046600, 0.069600, 0.125500, 0.138700, 0.115500, 0.122600, 0.129900, NaN, 1.146400, 1.294600, 1.163500, 0.778400, 0.996900, NaN, 0.088400, 0.139600, 0.109600, 0.137200, 0.121300, 0.670600, 3.353000, 1.374100, 1.580400, 0.713400, 1.092700, 0.303700, 0.143800, 0.118700, 1.279000e-01, 0.118700, 0.123500, 
S183, 31.053364, 10.709990, 14.401946, 6.400000, 10.150000, -0.725000, 5.900000, 2.000000, 0.000000, 0.000000, 0.000000, NaN, 0.940000, 1.278000, 1.157000, 0.903000, 1.087000, NaN, 0.160200, 0.132300, 0.116500, 0.127000, 0.127400, NaN, 0.212400, 0.213900, 0.195300, 0.213100, 0.212200, 0.279100, 1.673400, 1.505200, 1.270000, 0.764600, 1.046600, 0.069600, 0.125500, 0.138700, 0.115500, 0.122600, 0.129900, NaN, 1.146400, 1.294600, 1.163500, 0.778400, 0.996900, NaN, 0.088400, 0.139600, 0.109600, 0.137200, 0.121300, 0.670600, 3.353000, 1.374100, 1.580400, 0.713400, 1.092700, 0.303700, 0.143800, 0.118700, 1.279000e-01, 0.118700, 0.123500, 
S183, 29.600139, 10.709990, 14.401946, 6.400000, 10.150000, -0.725000, 5.900000, 3.000000, 0.000000, 0.000000, 0.000000, NaN, 0.940000, 1.278000, 1.157000, 0.903000, 1.087000, NaN, 0.160200, 0.132300, 0.116500, 0.127000, 0.127400, NaN, 0.212400, 0.213900, 0.195300, 0.213100, 0.212200, 0.279100, 1.673400, 1.505200, 1.270000, 0.764600, 1.046600, 0.069600, 0.125500, 0.138700, 0.115500, 0.122600, 0.129900, NaN, 1.146400, 1.294600, 1.163500, 0.778400, 0.996900, NaN, 0.088400, 0.139600, 0.109600, 0.137200, 0.121300, 0.670600, 3.353000, 1.374100, 1.580400, 0.713400, 1.092700, 0.303700, 0.143800, 0.118700, 1.279000e-01, 0.118700, 0.123500, 
S183, 28.627275, 10.709990, 14.401946, 6.400000, 10.150000, -0.725000, 5.900000, 4.000000, 0.000000, 0.000000, 0.000000, NaN, 0.940000, 1.278000, 1.157000, 0.903000, 1.087000, NaN, 0.160200, 0.132300, 0.116500, 0.127000, 0.127400, NaN, 0.212400, 0.213900, 0.195300, 0.213100, 0.212200, 0.279100, 1.673400, 1.505200, 1.270000, 0.764600, 1.046600, 0.069600, 0.125500, 0.138700, 0.115500, 0.122600, 0.129900, NaN, 1.146400, 1.294600, 1.163500, 0.778400, 0.996900, NaN, 0.088400, 0.139600, 0.109600, 0.137200, 0.121300, 0.670600, 3.353000, 1.374100, 1.580400, 0.713400, 1.092700, 0.303700, 0.143800, 0.118700, 1.279000e-01, 0.118700, 0.123500, 
S183, 27.158697, 10.709990, 14.401946, 6.400000, 10.150000, -0.725000, 5.900000, 5.000000, 0.000000, 0.000000, 0.000000, NaN, 0.940000, 1.278000, 1.157000, 0.903000, 1.087000, NaN, 0.160200, 0.132300, 0.116500, 0.127000, 0.127400, NaN, 0.212400, 0.213900, 0.195300, 0.213100, 0.212200, 0.279100, 1.673400, 1.505200, 1.270000, 0.764600, 1.046600, 0.069600, 0.125500, 0.138700, 0.115500, 0.122600, 0.129900, NaN, 1.146400, 1.294600, 1.163500, 0.778400, 0.996900, NaN, 0.088400, 0.139600, 0.109600, 0.137200, 0.121300, 0.670600, 3.353000, 1.374100, 1.580400, 0.713400, 1.092700, 0.303700, 0.143800, 0.118700, 1.279000e-01, 0.118700, 0.123500, 
S183, 29.127321, 10.709990, 14.401946, 6.400000, 10.150000, -0.725000, 5.900000, 6.000000, 0.000000, 0.000000, 0.000000, NaN, 0.940000, 1.278000, 1.157000, 0.903000, 1.087000, NaN, 0.160200, 0.132300, 0.116500, 0.127000, 0.127400, NaN, 0.212400, 0.213900, 0.195300, 0.213100, 0.212200, 0.279100, 1.673400, 1.505200, 1.270000, 0.764600, 1.046600, 0.069600, 0.125500, 0.138700, 0.115500, 0.122600, 0.129900, NaN, 1.146400, 1.294600, 1.163500, 0.778400, 0.996900, NaN, 0.088400, 0.139600, 0.109600, 0.137200, 0.121300, 0.670600, 3.353000, 1.374100, 1.580400, 0.713400, 1.092700, 0.303700, 0.143800, 0.118700, 1.279000e-01, 0.118700, 0.123500, 
